Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.3437500000,11,4171.6665039063,4157.0512695313,4145.5126953125,4193.3334960938,4168.9741210938,4168.2050781250,4169.3588867188,4170.0000000000,4147.4360351563,4140.7690429688,4117.0512695313,4145.6411132813,4128.2050781250,4133.3334960938,,,
0.3515625000,11,4177.1796875000,4165.8974609375,4156.5385742188,4203.8461914063,4177.5639648438,4170.2563476563,4170.7690429688,4165.6411132813,4163.2050781250,4155.5126953125,4132.1796875000,4154.1025390625,4145.8974609375,4148.8461914063,,,
0.3593750000,11,4179.8715820313,4170.5126953125,4160.2563476563,4208.5898437500,4182.5639648438,4173.0771484375,4175.0000000000,4170.5126953125,4175.1284179688,4165.8974609375,4139.6152343750,4158.4614257813,4150.6411132813,4151.2822265625,,,
0.3671875000,11,4170.7690429688,4163.7177734375,4152.4360351563,4203.7177734375,4179.4873046875,4172.9487304688,4169.3588867188,4171.1538085938,4182.8203125000,4172.8203125000,4142.0512695313,4156.0258789063,4153.9741210938,4147.6923828125,,,
0.3750000000,12,4165.3847656250,4141.1538085938,4139.1025390625,4190.8974609375,4168.4614257813,4166.0258789063,4171.6665039063,4170.3847656250,4173.0771484375,4167.5639648438,4129.2309570313,4149.8715820313,4145.2563476563,4136.6665039063,,,
0.3828125000,12,4165.5126953125,4145.1284179688,4143.3334960938,4196.6665039063,4173.2050781250,4169.2309570313,4166.7949218750,4171.1538085938,4176.1538085938,4169.8715820313,4137.3076171875,4150.3847656250,4149.2309570313,4140.6411132813,,,
0.3906250000,12,4168.9741210938,4145.1284179688,4140.6411132813,4188.9741210938,4166.1538085938,4162.6923828125,4173.2050781250,4173.5898437500,4180.0000000000,4172.8203125000,4141.7949218750,4148.7177734375,4151.1538085938,4141.9228515625,,,
0.3984375000,12,4165.8974609375,4149.4873046875,4141.4101562500,4187.8203125000,4169.7436523438,4171.4101562500,4166.4101562500,4168.0771484375,4180.6411132813,4181.6665039063,4142.5639648438,4147.1796875000,4153.7177734375,4140.2563476563,,,
0.4062500000,13,4166.4101562500,4151.6665039063,4141.0258789063,4188.7177734375,4170.1284179688,4174.3588867188,4171.7949218750,4173.0771484375,4170.6411132813,4171.2822265625,4136.7949218750,4147.6923828125,4147.9487304688,4136.0258789063,,,
0.4140625000,13,4169.3588867188,4155.8974609375,4145.0000000000,4193.3334960938,4174.7436523438,4177.5639648438,4170.2563476563,4171.7949218750,4179.3588867188,4172.9487304688,4140.8974609375,4147.6923828125,4154.7436523438,4143.7177734375,,,
