Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.4531250000,14,4143.4614257813,4141.0258789063,4127.8203125000,4110.5126953125,4150.7690429688,4176.2822265625,4162.4360351563,4171.5385742188,4149.1025390625,4158.5898437500,4134.2309570313,4139.2309570313,4138.4614257813,4110.5126953125,,,
0.4609375000,14,4140.1284179688,4135.7690429688,4126.2822265625,4103.8461914063,4142.0512695313,4178.4614257813,4167.4360351563,4168.9741210938,4145.5126953125,4151.1538085938,4133.3334960938,4134.2309570313,4127.0512695313,4116.2822265625,,,
0.4687500000,15,4145.6411132813,4132.8203125000,4127.5639648438,4104.3588867188,4141.7949218750,4176.6665039063,4167.1796875000,4168.8461914063,4154.6152343750,4161.9228515625,4136.6665039063,4135.3847656250,4136.2822265625,4115.2563476563,,,
0.4765625000,15,4156.2822265625,4143.2050781250,4139.6152343750,4114.7436523438,4151.2822265625,4185.8974609375,4165.5126953125,4172.4360351563,4151.4101562500,4166.9228515625,4152.4360351563,4147.1796875000,4161.1538085938,4116.5385742188,,,
0.4843750000,15,4158.8461914063,4151.5385742188,4146.6665039063,4124.2309570313,4154.8715820313,4189.7436523438,4166.0258789063,4168.8461914063,4158.7177734375,4173.3334960938,4162.4360351563,4158.7177734375,4164.1025390625,4131.5385742188,,,
0.4921875000,15,4162.0512695313,4151.7949218750,4144.4873046875,4126.2822265625,4152.9487304688,4190.3847656250,4166.0258789063,4168.5898437500,4162.3076171875,4170.3847656250,4155.6411132813,4158.8461914063,4144.2309570313,4129.3588867188,,,
0.5000000000,16,4161.6665039063,4155.8974609375,4144.7436523438,4127.0512695313,4154.2309570313,4189.4873046875,4162.0512695313,4170.5126953125,4164.2309570313,4176.0258789063,4165.7690429688,4158.3334960938,4161.6665039063,4130.5126953125,,,
0.5078125000,16,4162.1796875000,4147.4360351563,4141.1538085938,4126.1538085938,4149.6152343750,4182.6923828125,4169.1025390625,4172.3076171875,4161.9228515625,4178.7177734375,4161.5385742188,4157.0512695313,4168.5898437500,4131.4101562500,,,
0.5156250000,16,4161.4101562500,4160.3847656250,4152.0512695313,4143.3334960938,4159.1025390625,4188.9741210938,4162.6923828125,4172.5639648438,4163.7177734375,4181.7949218750,4164.1025390625,4161.5385742188,4163.9741210938,4129.3588867188,,,
0.5234375000,16,4160.8974609375,4161.5385742188,4150.6411132813,4138.3334960938,4153.0771484375,4185.2563476563,4169.3588867188,4175.1284179688,4161.0258789063,4177.8203125000,4164.1025390625,4161.9228515625,4161.7949218750,4126.6665039063,,,
0.5312500000,17,4153.0771484375,4157.4360351563,4148.8461914063,4134.8715820313,4151.5385742188,4189.1025390625,4162.5639648438,4168.4614257813,4171.5385742188,4185.1284179688,4161.5385742188,4156.2822265625,4163.0771484375,4131.7949218750,,,
0.5390625000,17,4150.0000000000,4153.2050781250,4142.9487304688,4127.6923828125,4143.5898437500,4177.1796875000,4163.7177734375,4171.4101562500,4162.8203125000,4172.3076171875,4151.5385742188,4150.1284179688,4152.8203125000,4122.9487304688,,,
0.5468750000,17,4149.8715820313,4150.7690429688,4136.1538085938,4118.2050781250,4147.3076171875,4174.4873046875,4166.9228515625,4171.6665039063,4169.1025390625,4175.8974609375,4156.1538085938,4150.2563476563,4160.7690429688,4127.6923828125,,,
0.5546875000,17,4153.9741210938,4145.3847656250,4139.6152343750,4125.2563476563,4155.5126953125,4181.1538085938,4172.4360351563,4171.6665039063,4173.2050781250,4183.4614257813,4159.7436523438,4152.8203125000,4156.4101562500,4127.5639648438,,,
0.5625000000,18,4152.5639648438,4158.5898437500,4155.3847656250,4149.3588867188,4159.6152343750,4180.1284179688,4166.0258789063,4170.7690429688,4166.0258789063,4176.5385742188,4162.3076171875,4154.6152343750,4153.3334960938,4125.2563476563,,,
0.5703125000,18,4156.1538085938,4163.3334960938,4158.4614257813,4158.8461914063,4156.4101562500,4171.2822265625,4168.2050781250,4169.4873046875,4164.4873046875,4170.2563476563,4148.3334960938,4155.5126953125,4155.0000000000,4125.0000000000,,,
0.5781250000,18,4167.4360351563,4172.9487304688,4167.6923828125,4174.2309570313,4167.8203125000,4181.4101562500,4166.0258789063,4169.6152343750,4170.0000000000,4173.8461914063,4145.8974609375,4161.9228515625,4154.1025390625,4133.7177734375,,,
0.5859375000,18,4168.3334960938,4181.2822265625,4175.8974609375,4180.2563476563,4171.6665039063,4186.5385742188,4169.3588867188,4172.4360351563,4172.6923828125,4174.7436523438,4157.8203125000,4172.0512695313,4156.6665039063,4141.1538085938,,,
0.5937500000,19,4165.8974609375,4175.0000000000,4172.3076171875,4177.1796875000,4171.1538085938,4188.8461914063,4172.1796875000,4172.5639648438,4176.0258789063,4178.5898437500,4153.3334960938,4170.3847656250,4163.7177734375,4135.5126953125,,,
0.6015625000,19,4168.8461914063,4181.1538085938,4175.5126953125,4186.7949218750,4179.4873046875,4191.7949218750,4168.8461914063,4172.9487304688,4177.8203125000,4178.5898437500,4150.0000000000,4168.0771484375,4171.1538085938,4134.7436523438,,,
0.6093750000,19,4170.8974609375,4188.2050781250,4176.0258789063,4184.7436523438,4177.0512695313,4182.1796875000,4177.6923828125,4172.9487304688,4180.6411132813,4173.7177734375,4153.4614257813,4170.3847656250,4168.7177734375,4146.5385742188,,,
0.6171875000,19,4168.2050781250,4186.4101562500,4174.1025390625,4179.4873046875,4180.1284179688,4185.2563476563,4173.7177734375,4167.0512695313,4192.1796875000,4187.1796875000,4156.7949218750,4170.5126953125,4165.8974609375,4150.6411132813,,,
0.6250000000,20,4174.4873046875,4183.3334960938,4173.4614257813,4179.2309570313,4178.0771484375,4185.1284179688,4173.2050781250,4171.2822265625,4181.0258789063,4185.8974609375,4155.0000000000,4170.1284179688,4154.8715820313,4145.7690429688,,,
0.6328125000,20,4176.0258789063,4187.3076171875,4172.8203125000,4181.2822265625,4178.2050781250,4183.5898437500,4172.9487304688,4171.5385742188,4179.7436523438,4187.1796875000,4157.5639648438,4170.3847656250,4159.2309570313,4153.2050781250,,,
0.6406250000,20,4176.0258789063,4178.9741210938,4165.8974609375,4176.1538085938,4179.6152343750,4180.5126953125,4178.5898437500,4173.4614257813,4179.1025390625,4180.0000000000,4150.8974609375,4167.9487304688,4163.5898437500,4143.3334960938,,,
0.6484375000,20,4171.2822265625,4178.3334960938,4165.0000000000,4178.5898437500,4187.5639648438,4186.1538085938,4173.5898437500,4171.1538085938,4182.4360351563,4176.6665039063,4153.7177734375,4166.0258789063,4169.1025390625,4142.8203125000,,,
0.6562500000,21,4167.6923828125,4169.3588867188,4155.3847656250,4167.8203125000,4177.1796875000,4178.0771484375,4175.2563476563,4169.6152343750,4176.4101562500,4173.9741210938,4137.8203125000,4159.2309570313,4150.6411132813,4140.2563476563,,,
0.6640625000,21,4163.4614257813,4176.1538085938,4158.5898437500,4169.1025390625,4175.3847656250,4173.5898437500,4166.5385742188,4168.8461914063,4172.5639648438,4176.4101562500,4136.1538085938,4154.4873046875,4146.4101562500,4136.4101562500,,,
0.6718750000,21,4171.7949218750,4183.4614257813,4163.0771484375,4171.1538085938,4175.8974609375,4170.8974609375,4174.4873046875,4174.4873046875,4179.3588867188,4177.9487304688,4150.1284179688,4161.9228515625,4162.6923828125,4144.2309570313,,,
