Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.3710937500,23,4356.6523958932,4378.0719927148,4372.0950973063,4384.1835290223,4324.0902089968,4333.3271163502,4311.6795329647,4303.1664442389,4314.2136998279,4346.1935336824,4373.5247912551,4382.3788870322,4381.9035300524,4347.6261998531,,,
0.3750000000,24,4336.2226247872,4357.0100356461,4350.6011426307,4362.9448824256,4303.6289030098,4313.2731123525,4291.4529468554,4283.0445281832,4294.1438059316,4325.8223914459,4352.1193215208,4360.4722774398,4361.1001082559,4327.0353463163,,,
0.3789062500,24,4316.1728238586,4336.3004888113,4329.4615154644,4342.0575982702,4283.5506878247,4293.6077245566,4271.6185228005,4263.3417079620,4274.4862241653,4305.8494520133,4331.0906135881,4338.9017435152,4340.6858245702,4306.8250920247,,,
0.3828125000,24,4296.5883013557,4316.0313991552,4308.7657685442,4321.6100546812,4263.9424084336,4274.4157263932,4252.2623084199,4244.1435776606,4255.3265945705,4286.3622632469,4310.5272365586,4317.7573046620,4320.7490225175,4287.0832974949,,,
0.3867187500,24,4277.5470279543,4296.2833367435,4288.5961724798,4301.6832188438,4244.8836291082,4255.7747186933,4233.4628371817,4225.5280721970,4236.7429738277,4267.4407517685,4290.5102596875,4297.1215696317,4301.3703638194,4267.8905899987,,,
0.3906250000,25,4259.1196975820,4277.1294736126,4269.0276929353,4282.3506629554,4226.4464799567,4237.7551185557,4215.2911365197,4207.5655617726,4218.8060424866,4249.1569822508,4271.1132026615,4277.0696754353,4282.6227717294,4249.3203628149,,,
0.3945312500,25,4241.3697280843,4258.6356582497,4250.1279358763,4263.6785919719,4208.6955204545,4220.4200951144,4197.8107528128,4190.3188546729,4201.5791416621,4231.5749296587,4252.4019594153,4257.6692314865,4264.5713708914,4231.4387002528,,,
0.3984375000,25,4224.3532436253,4240.8604763106,4231.9571126388,4245.7258910075,4191.6876986124,4203.8255084776,4181.0778087784,4173.8431297075,4185.1181733105,4214.7503880151,4234.4347396362,4238.9803021794,4247.2734586248,4214.3042720711,,,
0.4023437500,25,4208.1191248948,4223.8553343396,4214.5681012742,4228.5442209893,4175.4724359157,4188.0199053170,4165.1411121541,4158.1858999912,4169.4714916134,4198.7311229859,4217.2621061345,4221.0554795215,4230.7785757929,4197.9682878691,,,
0.4062500000,26,4192.7091815146,4207.6646124130,4198.0066460882,4212.1781846217,4160.0918191726,4173.0446048496,4150.0423281361,4143.3871289733,4154.6799254078,4183.5572733706,4200.9271651737,4203.9400767838,4215.1287274926,4182.4745935690,,,
0.4101562500,26,4178.1584241889,4192.3258976449,4182.3116706949,4196.6655570193,4145.5808618376,4158.9338883991,4135.8162122058,4129.4795568507,4140.7770033474,4169.2618857310,4185.4658999472,4187.6724285969,4200.3587383331,4167.8599309343,,,
0.4140625000,26,4164.4953437249,4177.8702594771,4167.5156256925,4182.0375390536,4131.9678068087,4145.7152942307,4122.4908789697,4116.4891726854,4127.7893508126,4155.8714044616,4170.9075594989,4172.2842311376,4186.4966444682,4154.1542936868,,,
0.4179687500,26,4151.7420958959,4164.3225022509,4153.6447875919,4168.3189726579,4119.2744530425,4133.4099968824,4110.0880718932,4104.4356680137,4115.7371554345,4143.4059940952,4157.2749829361,4157.8008272293,4173.5639928883,4141.3812553231,,,
0.4218750000,27,4139.9145986382,4151.7013631576,4140.7194852695,4155.5285009202,4107.5164808309,4122.0331948606,4098.6234164328,4093.3327487452,4104.6345952772,4131.8797426905,4144.5848153938,4144.2413942242,4161.5760212158,4129.5581929305,,,
0.4257812500,27,4129.0226684579,4140.0196881983,4128.7543083674,4143.6787313015,4096.7037533684,4111.5944219179,4088.1066716966,4083.1883569970,4094.4901927954,4121.3009104542,4132.8477009348,4131.6191030754,4150.5418416829,4118.6964662284,,,
0.4296875000,27,4119.0702956071,4129.2846477135,4117.7583676525,4132.7764749245,4086.8406002067,4102.0977825233,4078.5420054902,4074.0049621794,4085.3071271134,4111.6722966975,4122.0685673820,4119.9413563016,4140.4647588880,4108.8016738494,,,
