Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
14.7968750000,947,-0.8557923658,7.6603803936,8.7853546180,5.6811810551,2.9091187969,1.0539169289,-2.0189550822,-7.0012117245,-5.2898331434,4.4785685210,8.9557040573,7.7751220008,7.7247940148,2.6845532805,,,
14.8007812500,947,0.4157908224,7.5630549190,9.5860848706,5.1594207987,2.2101507189,-1.2886093946,-2.8486091537,-6.1970528286,-3.4373233371,5.2767192897,9.9285443918,8.8412608673,9.3491011814,3.6799939446,,,
14.8046875000,947,1.8048001330,7.1039354262,9.9244262149,4.4380858058,1.4251907973,-3.6567835406,-3.5850887482,-5.1388240666,-1.3426491370,5.8557937010,10.5160670788,9.6122280103,10.6041004202,4.6056231856,,,
14.8085937500,947,3.2308236560,6.3455489149,9.8052686040,3.5533894703,0.6024124448,-5.9338161572,-4.1913109251,-3.8828457496,0.8727026056,6.2281944120,10.7202240692,10.0689520285,11.4334169402,5.4219482079,,,
14.8125000000,948,4.6015740626,5.3596464633,9.2525865251,2.5453433639,-0.2126034537,-7.9965750602,-4.6321424155,-2.4863511875,3.0805371050,6.4112354476,10.5508699179,10.1929964343,11.7957409194,6.0850106972,,,
14.8164062500,948,5.8184201318,4.2204831806,8.3057863935,1.4560916665,-0.9779847770,-9.7222794902,-4.8760016110,-1.0063213275,5.1512463361,6.4211256613,10.0233089221,9.9661517196,11.6659287069,6.5483979289,,,
14.8203125000,948,6.7835549492,2.9994247900,7.0166959439,0.3287031748,-1.6558202536,-10.9962912265,-4.8967809168,0.5007967516,6.9598134475,6.2687526615,9.1570192027,9.3723832383,11.0363722689,6.7666742116,,,
14.8242187500,948,7.4086337770,1.7612303519,5.4476778483,-0.7936395127,-2.2123459784,-11.7207213251,-4.6759721598,1.9797649603,8.3938438952,5.9587509869,7.9762049269,8.4024728284,9.9194511503,6.7004087275,,,
14.8281250000,949,7.6239306912,0.5618096895,3.6704088268,-1.8683228622,-2.6187448497,-11.8231946214,-4.2048921214,3.3783511149,9.3633358922,5.4918084129,6.5118739083,7.0604419707,8.3506187017,6.3222198782,,,
14.8320312500,949,7.3865534992,-0.5529422649,1.7643930537,-2.8541591638,-2.8526953573,-11.2646426734,-3.4868439103,4.6501367883,9.8102516757,4.8688518370,4.8043217245,5.3698793029,6.3905668812,5.6225738890,,,
14.8359375000,949,6.6862214409,-1.5475919379,-0.1855875468,-3.7126400674,-2.9003388717,-10.0449450062,-2.5389404370,5.7574440336,9.7152604673,4.0951950734,2.9046703663,3.3780587870,4.1247014590,4.6138150905,,,
14.8398437500,949,5.5474846237,-2.3972271388,-2.0934181105,-4.4096493915,-2.7582453624,-8.2057728181,-1.3932301286,6.6730440790,9.0996053252,3.1829836814,0.8744921249,1.1562934856,1.6589181892,3.3311979917,,,
14.8437500000,950,4.0279180414,-3.0874679576,-3.8767872737,-4.9174609830,-2.4350748633,-5.8306177490,-0.0967832541,7.3794714825,8.0214892639,2.1511439393,-1.2167038456,-1.2038721876,-0.8880877128,1.8304436413,,,
14.8476562500,950,2.2126369317,-3.6145784703,-5.4628205879,-5.2166426077,-1.9526314948,-3.0421165573,1.2894708547,7.8656596113,6.5679260946,1.0232432474,-3.2955568971,-3.5976805445,-3.3946203526,0.1823228154,,,
14.8515625000,950,0.2062719904,-3.9853791116,-6.7931379485,-5.2974651281,-1.3458446935,0.0035252688,2.6931946014,8.1219252849,4.8440339742,-0.1752677613,-5.2893791883,-5.9154608788,-5.7458916517,-1.5343341256,,,
14.8554687500,950,-1.8759588677,-4.2162317065,-7.8271096752,-5.1605666123,-0.6611386121,3.1253286048,4.0342718743,8.1352966801,2.9620090030,-1.4186148345,-7.1298099213,-8.0501284667,-7.8420026557,-3.2393412717,,,
14.8593750000,951,-3.9164726274,-4.3303624962,-8.5423246081,-4.8167739277,0.0471020709,6.1293777961,5.2294019856,7.8871639394,1.0315625512,-2.6799337926,-8.7546100615,-9.9025113083,-9.6025143705,-4.8559626966,,,
14.8632812500,951,-5.8018251626,-4.3533630459,-8.9320135596,-4.2860596767,0.7217087137,8.8226488686,6.1973751401,7.3542911945,-0.8472802850,-3.9284775142,-10.1073866526,-11.3843237935,-10.9671821149,-6.3131495994,,,
14.8671875000,951,-7.4274064820,-4.3076114104,-9.0002309726,-3.5957096439,1.3086893264,11.0271832024,6.8646879453,6.5129868912,-2.5890390945,-5.1263922746,-11.1359759388,-12.4196585413,-11.8936870656,-7.5457739369,,,
14.8710937500,951,-8.7009987734,-4.2070496097,-8.7565074943,-2.7779724555,1.7627951259,12.5930622834,7.1711016804,5.3453438598,-4.1258963427,-6.2269612311,-11.7908710609,-12.9462884666,-12.3541176742,-8.4942865663,,,
14.8750000000,952,-9.5460615272,-4.0538220860,-8.2119035964,-1.8676657531,2.0516358374,13.4092358665,7.0747284045,3.8461760829,-5.4097434083,-7.1753867115,-12.0251548312,-12.9177733789,-12.3320910807,-9.1052518458,,,
14.8789062500,952,-9.9052173923,-3.8377148294,-7.3777079300,-0.9002430386,2.1577910831,13.4118026696,6.5562699081,2.0293886481,-6.4134100838,-7.9119363120,-11.7968727721,-12.3066402350,-11.8217687535,-9.3334931699,,,
14.8828125000,952,-9.7438136684,-3.5384645473,-6.2667868217,0.0893954103,2.0790195219,12.5894850827,5.6221025521,-0.0672359219,-7.1307063924,-8.3765038975,-11.0738515184,-11.1081689637,-10.8289962440,-9.1456231899,,,
14.8867187500,952,-9.0530108247,-3.1302441071,-4.8965305800,1.0674265883,1.8271630029,10.9858693968,4.3059394322,-2.3794911302,-7.5744256578,-8.5136820031,-9.8399730443,-9.3438633388,-9.3738360188,-8.5240255581,,,
14.8906250000,953,-7.8517246213,-2.5872220609,-3.2920143588,2.0013547521,1.4264822140,8.6978509739,2.6687993783,-4.8166106341,-7.7714978119,-8.2779208662,-8.1012788178,-7.0636133131,-7.4931987172,-7.4701672747,,,
14.8945312500,953,-6.1868874501,-1.8890689494,-1.4884230481,2.8604679446,0.9119582678,5.8699051083,0.7970361651,-7.2633199095,-7.7552838491,-7.6386239509,-5.8903401952,-4.3458417552,-5.2423047172,-6.0064531149,,,
14.8984375000,953,-4.1318395551,-1.0255799742,0.4674618510,3.6167464074,0.3276942170,2.6843411169,-1.2017195321,-9.5838533196,-7.5563463342,-6.5848788872,-3.2681000557,-1.2954910949,-2.6943293686,-4.1764861622,,,
14.9023437500,953,-1.7831012440,-0.0000771388,2.5164339087,4.2460044172,-0.2748904891,-0.6516216588,-3.2046876934,-11.6281159032,-7.1941877058,-5.1292921727,-0.3234162538,1.9596773369,0.0614961593,-2.0442159975,,,
14.9062500000,954,0.7439169132,1.1683045722,4.5864886827,4.7286990850,-0.8397110245,-3.9206711911,-5.0819079437,-13.2405503653,-6.6726424736,-3.3104830106,2.8288494245,5.2736827405,2.9223939407,0.3073423032,,,
14.9101562500,954,3.3197616271,2.4432209551,6.5931587505,5.0499532624,-1.3101872333,-6.9108613285,-6.7055784017,-14.2720815243,-5.9805676031,-1.1940994394,6.0505538047,8.4872922003,5.7742847017,2.7775056974,,,
14.9140625000,954,5.8062155108,3.7706372079,8.4412107707,5.1988724130,-1.6351512954,-9.4307804352,-7.9600181644,-14.5945524355,-5.0976554437,1.1277047024,9.1839767528,11.4335371091,8.4936738317,5.2498403603,,,
14.9179687500,954,8.0622701879,5.0796793986,10.0283491800,5.1677194613,-1.7758141231,-11.3236227352,-8.7512495424,-14.1157805350,-4.0035071467,3.5387122152,12.0574183576,13.9445756774,10.9500432441,7.5955443409,,,
14.9218750000,955,9.9511488478,6.2854544718,11.2511115337,4.9515569353,-1.7122403415,-12.4790487277,-9.0150929759,-12.7925985907,-2.6873075618,5.9036969245,14.4936250212,15.8606524399,13.0100723739,9.6791549011,,,
14.9257812500,955,11.3484663561,7.2943194487,12.0125030954,4.5486318742,-1.4475425421,-12.8413491324,-8.7228285538,-10.6395469983,-1.1557069025,8.0765816540,16.3211910721,17.0411225577,14.5446041755,11.3667036483,,,
14.9296875000,955,12.1511320183,8.0115544857,12.2304704742,3.9613848309,-1.0086208407,-12.4125917241,-7.8838623542,-7.7320050885,0.5625260881,9.9114037393,17.3879698301,17.3764599072,15.4381857400,12.5355251969,,,
