Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.3242187500,20,-6.7613831086,-9.7403089820,-7.9338100611,-4.2358276314,-2.5630019392,-1.8499573496,-2.1424750618,-7.2334839384,-3.9313111869,-10.5182992375,-5.8478793262,-7.2003195007,-3.6996312107,-6.8529031963,,,
0.3281250000,21,-3.6581314915,-7.4779754639,-3.7909113832,-3.0197978382,-1.3531158448,-5.0553047925,-1.4087058501,-2.9025361742,7.7376022101,-7.4965688923,0.0467634127,-1.8910373575,1.0662507163,-4.0811359970,,,
0.3320312500,21,0.8231929126,-2.8096203089,1.3951791942,-0.7358157016,-0.3417269658,-5.9991074496,-1.0496936087,0.2247966941,12.8681755207,-1.2907469047,5.8154178604,3.7496664312,5.8172809989,-0.8028862935,,,
0.3359375000,21,4.4727099349,2.2698991812,5.4135433080,1.7325117309,-0.7258538048,-5.8564275293,-1.5239953952,0.6907918796,7.7041864476,4.6940141157,9.4004495739,7.7280430880,9.4037458978,1.7326688973,,,
0.3398437500,21,5.6024471508,5.8376319644,6.8997546794,3.5367049276,-2.7002024422,-5.8348480035,-2.5828864876,-1.1489093221,-5.1440456651,7.2943806606,9.9660258381,9.0396699803,11.1010585972,3.0468727586,,,
0.3437500000,22,3.9077585848,6.9442123827,5.8743167406,4.2327964548,-5.2765484394,-6.3333566801,-3.4378342903,-3.5183401112,-18.4050001083,5.2643639183,7.9828273917,7.9163560418,10.6588094424,3.4671702436,,,
0.3476562500,22,0.5732751488,5.9343794493,3.5185764622,3.9145203295,-6.8153745301,-6.7953313355,-3.2595012010,-4.3735352369,-24.3904659093,-0.0925944006,4.7227460030,5.4811311438,8.2494842806,3.7049106141,,,
0.3515625000,22,-2.4519134227,4.0003660226,1.3338090527,3.0348352542,-5.9633734760,-6.2567008771,-1.7117517559,-2.6378788286,-19.3857470696,-5.6879461372,1.5250457062,3.0183960357,4.3912521175,4.2350394177,,,
0.3554687500,22,-3.5730712856,2.3187587195,0.2327476541,2.0566539563,-2.4609923831,-4.1442140644,0.8001257570,1.1889296412,-5.6763366710,-8.3605364976,-0.7788717992,1.2877213487,-0.1359634452,4.8993853802,,,
0.3593750000,23,-2.3892771773,1.3739863883,0.1331238863,1.1869899835,2.6540335329,-0.7619926816,3.3149872879,5.3559927792,9.8867412359,-6.5391363643,-2.0553034211,0.2678969297,-4.4252824275,5.0109723139,,,
